query_idx,query_label,ap__EVA-02,rank1__EVA-02,first_pos_rank__EVA-02,top1_idx__EVA-02,top1_label__EVA-02,top1_sim__EVA-02,ap__MiewID,rank1__MiewID,first_pos_rank__MiewID,top1_idx__MiewID,top1_label__MiewID,top1_sim__MiewID,ap__ConvNeXt-V2,rank1__ConvNeXt-V2,first_pos_rank__ConvNeXt-V2,top1_idx__ConvNeXt-V2,top1_label__ConvNeXt-V2,top1_sim__ConvNeXt-V2,ap__score_fusion,rank1__score_fusion,first_pos_rank__score_fusion,top1_idx__score_fusion,top1_label__score_fusion,top1_sim__score_fusion,ap__embedding_concat,rank1__embedding_concat,first_pos_rank__embedding_concat,top1_idx__embedding_concat,top1_label__embedding_concat,top1_sim__embedding_concat,ap__adaptive_margin_top5,rank1__adaptive_margin_top5,first_pos_rank__adaptive_margin_top5,top1_idx__adaptive_margin_top5,top1_label__adaptive_margin_top5,top1_sim__adaptive_margin_top5,ap__rrf_k60,rank1__rrf_k60,first_pos_rank__rrf_k60,top1_idx__rrf_k60,top1_label__rrf_k60,top1_sim__rrf_k60,oracle_ap,oracle_rank1,best_model,best_model_ap,score_fusion_delta_vs_best_model,score_fusion_delta_vs_oracle,score_fusion_beats_best_model,score_fusion_matches_best_model
966,Madalena,1.0,True,1,953,Madalena,0.9069194793701172,0.6909090909090909,True,1,953,Madalena,0.7888057827949524,0.3487951063609391,True,1,952,Madalena,0.944810152053833,1.0,True,1,953,Madalena,0.8352777202457009,1.0,True,1,953,Madalena,0.8649010968172199,1.0,True,1,953,Madalena,0.8397849202156067,0.7271825396825397,True,1,953,Madalena,0.04663461446762085,1.0,True,EVA-02,1.0,0.0,0.0,False,True
967,Madalena,1.0,True,1,953,Madalena,0.9117392301559448,0.7529461279461279,True,1,953,Madalena,0.7638628482818604,0.34920513945513204,True,1,952,Madalena,0.9394072890281677,1.0,True,1,953,Madalena,0.8265802018910776,1.0,True,1,953,Madalena,0.856160563330467,1.0,True,1,953,Madalena,0.8198838829994202,0.6954064454064454,True,1,953,Madalena,0.04663461446762085,1.0,True,EVA-02,1.0,0.0,0.0,False,True
970,Madalena,1.0,True,1,965,Madalena,0.7889209985733032,0.3375757575757576,False,4,1107,Marcela,0.502448558807373,0.012348594314610661,False,202,753,Kwang,0.7152385711669922,1.0,True,1,967,Madalena,0.46103256376439233,0.9666666666666666,True,1,967,Madalena,0.5201272772655386,0.23645021645021647,False,7,1099,Marcela,0.4910297393798828,0.47777777777777775,False,3,212,Alira,0.03358273208141327,1.0,True,EVA-02,1.0,0.0,0.0,False,True
971,Madalena,1.0,True,1,952,Madalena,0.7904602885246277,0.6116666666666666,False,2,1011,Marcela,0.4719597399234772,0.011989508241011058,False,210,753,Kwang,0.7209490537643433,1.0,True,1,966,Madalena,0.45997952652502333,0.9266666666666665,True,1,966,Madalena,0.5190732975682003,0.29783549783549784,False,4,1099,Marcela,0.4611484706401825,0.5961904761904762,False,2,212,Alira,0.03459591418504715,1.0,True,EVA-02,1.0,0.0,0.0,False,True
972,Madalena,1.0,True,1,952,Madalena,0.8211427927017212,1.0,True,1,965,Madalena,0.4775310158729553,0.011907840839397197,False,210,1010,Marcela,0.721260130405426,1.0,True,1,967,Madalena,0.47174396038028377,1.0,True,1,967,Madalena,0.5323433572463651,0.3903174603174603,False,4,27,Jaju,0.4328659474849701,0.71,False,2,212,Alira,0.03355133533477783,1.0,True,EVA-02,1.0,0.0,0.0,False,True
973,Madalena,1.0,True,1,952,Madalena,0.8196394443511963,0.9428571428571428,True,1,965,Madalena,0.4641849994659424,0.012273105516057422,False,199,1010,Marcela,0.7332471609115601,1.0,True,1,967,Madalena,0.4677672760282225,1.0,True,1,967,Madalena,0.5287764671408842,0.4518614718614719,False,3,1099,Marcela,0.4563911259174347,0.9428571428571428,True,1,967,Madalena,0.03387916833162308,1.0,True,EVA-02,1.0,0.0,0.0,False,True
978,Marcela,0.8570101065169022,True,1,985,Marcela,0.9580114483833313,0.5710662265426578,True,1,985,Marcela,0.664781928062439,0.8396227393388522,True,1,985,Marcela,0.9479402899742126,0.9448499519662467,True,1,985,Marcela,0.8150034944448007,0.9377575139098298,True,1,985,Marcela,0.8362228319402863,0.8819970244497909,True,1,985,Marcela,0.773685097694397,0.9142556225477352,True,1,985,Marcela,0.0476190485060215,0.8570101065169022,True,EVA-02,0.8570101065169022,0.08783984544934442,0.08783984544934442,True,False
985,Marcela,0.846145115102568,True,1,997,Marcela,0.9605185985565186,0.7227261576961135,True,1,978,Marcela,0.664781928062439,0.8149854194977136,True,1,997,Marcela,0.9511281847953796,0.9075064861246321,True,1,978,Marcela,0.8150034944448007,0.9158025302751257,True,1,978,Marcela,0.8362228319402863,0.8982910828243915,True,1,978,Marcela,0.7629090547561646,0.9160692248208745,True,1,997,Marcela,0.048131078481674194,0.846145115102568,True,EVA-02,0.846145115102568,0.06136137102206418,0.06136137102206418,True,False
997,Marcela,0.8651979325554442,True,1,985,Marcela,0.9605185985565186,0.4622547419694215,True,1,985,Marcela,0.6583356261253357,0.8496305036761587,True,1,985,Marcela,0.9511281847953796,0.9398215606752445,True,1,985,Marcela,0.8149215031116142,0.9274678940935697,True,1,985,Marcela,0.8351908542490811,0.8814246162126417,True,1,985,Marcela,0.7701910138130188,0.9052402343231447,True,1,985,Marcela,0.0476190485060215,0.8651979325554442,True,EVA-02,0.8651979325554442,0.07462362811980028,0.07462362811980028,True,False
1009,Marcela,0.9524937102262103,True,1,1011,Marcela,0.8222923874855042,0.5218179564445161,True,1,1011,Marcela,0.602461576461792,0.725447012584889,True,1,1011,Marcela,0.8809875249862671,0.967240583447799,True,1,1011,Marcela,0.7013220013479073,0.9720000205077725,True,1,1011,Marcela,0.7430334487597965,0.9269600711600003,True,1,1011,Marcela,0.7227975130081177,0.9535537620483858,True,1,1011,Marcela,0.0476190485060215,0.9524937102262103,True,EVA-02,0.9524937102262103,0.01474687322158863,0.01474687322158863,True,False
1010,Marcela,0.8984242654104345,True,1,1011,Marcela,0.8308454751968384,0.49001566274664016,True,1,1029,Marcela,0.571834146976471,0.6490838544918457,True,1,1011,Marcela,0.8786144256591797,0.9539116643724939,True,1,1011,Marcela,0.6863657730406046,0.9476994064640898,True,1,1011,Marcela,0.7246966345165542,0.8786067373196661,True,1,1011,Marcela,0.6869515776634216,0.925245707426748,True,1,1011,Marcela,0.0473710298538208,0.8984242654104345,True,EVA-02,0.8984242654104345,0.05548739896205934,0.05548739896205934,True,False
1011,Marcela,0.735232213638335,True,1,1026,Marcela,0.8474164009094238,0.7296686761342781,True,1,1030,Marcela,0.701021134853363,0.8198105106904209,True,1,1009,Marcela,0.8809875249862671,0.9416361603123691,True,1,1009,Marcela,0.7013220013479073,0.9435956099179195,True,1,1009,Marcela,0.7430334487597965,0.9394916080686693,True,1,1009,Marcela,0.7191267013549805,0.9379376036567135,True,1,1009,Marcela,0.046439021825790405,0.8198105106904209,True,ConvNeXt-V2,0.8198105106904209,0.1218256496219482,0.1218256496219482,True,False
1016,Marcela,0.4530741206439048,True,1,44,Marcela,0.8867549896240234,0.4707555472984775,True,1,1106,Marcela,0.5285229086875916,0.6975704509155206,True,1,1106,Marcela,0.77630615234375,0.8718350582481281,True,1,1106,Marcela,0.6131852297560437,0.875314917434968,True,1,1106,Marcela,0.6658527182246519,0.8444029182981038,True,1,1106,Marcela,0.6331982016563416,0.8474374154187002,True,1,1106,Marcela,0.046287763863801956,0.6975704509155206,True,ConvNeXt-V2,0.6975704509155206,0.1742646073326075,0.1742646073326075,True,False
1019,Marcela,0.8156280085626373,True,1,1107,Marcela,0.8867011666297913,0.43965032407037197,True,1,1139,Marcela,0.5880800485610962,0.6959916229691643,True,1,1106,Marcela,0.7943935394287109,0.8263637501424141,True,1,1137,Marcela,0.6478699943131225,0.8321583044237004,True,1,1139,Marcela,0.7046437286904506,0.7833551634320891,True,1,1139,Marcela,0.6503235697746277,0.802101181677221,True,1,1137,Marcela,0.04574275389313698,0.8156280085626373,True,EVA-02,0.8156280085626373,0.010735741579776859,0.010735741579776859,True,False
1025,Marcela,0.5433985276949199,True,1,44,Marcela,0.8484320044517517,0.21169525170704712,False,4,1390,Ousado,0.5888493061065674,0.77106075674717,True,1,1030,Marcela,0.8721453547477722,0.8636989177761449,True,1,1030,Marcela,0.6219440525711817,0.8394540055420272,True,1,1030,Marcela,0.6667231913477902,0.6865771326906186,True,1,1030,Marcela,0.6280960440635681,0.7813817051515844,True,1,1011,Marcela,0.04220307618379593,0.77106075674717,True,ConvNeXt-V2,0.77106075674717,0.09263816102897493,0.09263816102897493,True,False
1026,Marcela,0.756593182668213,True,1,978,Marcela,0.8563086986541748,0.2844435071681598,False,3,1390,Ousado,0.6283262372016907,0.7610383497105083,True,1,1029,Marcela,0.8544711470603943,0.8871649494331902,True,1,1011,Marcela,0.6224594227497844,0.8707073438713191,True,1,1011,Marcela,0.6597500778187853,0.708723720580369,False,2,1390,Ousado,0.5960197448730469,0.8451735856773266,True,1,1011,Marcela,0.04335664212703705,0.7610383497105083,True,ConvNeXt-V2,0.7610383497105083,0.12612659972268192,0.12612659972268192,True,False
1029,Marcela,0.890036325097005,True,1,1110,Marcela,0.7888015508651733,0.695825190314531,True,1,1110,Marcela,0.7073197364807129,0.7669420192433712,True,1,1110,Marcela,0.9169790744781494,0.9671774343503173,True,1,1110,Marcela,0.7355932423879092,0.9799885016329294,True,1,1110,Marcela,0.7787730790159174,0.9733046299000381,True,1,1110,Marcela,0.7699762582778931,0.9632966571396895,True,1,1110,Marcela,0.0476190485060215,0.890036325097005,True,EVA-02,0.890036325097005,0.0771411092533123,0.0771411092533123,True,False
1030,Marcela,0.9008537708804151,True,1,1110,Marcela,0.757811427116394,0.7565538806103542,True,1,1011,Marcela,0.701021134853363,0.8013872988270744,True,1,1110,Marcela,0.9297329187393188,0.9740721408585296,True,1,1110,Marcela,0.7190221288706439,0.9784763444614627,True,1,1110,Marcela,0.7621667010696183,0.977776785879547,True,1,1110,Marcela,0.7555742263793945,0.964064895850777,True,1,1110,Marcela,0.0473710298538208,0.9008537708804151,True,EVA-02,0.9008537708804151,0.07321836997811448,0.07321836997811448,True,False
1042,Marcela,0.8332170151723141,True,1,997,Marcela,0.8212842345237732,0.548619722858948,False,2,1463,Ousado,0.5940155982971191,0.7856715621117781,True,1,56,Marcela,0.7155740261077881,0.9585288341551401,True,1,997,Marcela,0.6346239382815332,0.9499839588631056,True,1,997,Marcela,0.6922123108591157,0.9118104877982394,True,1,997,Marcela,0.6579262018203735,0.9373442252008042,True,1,997,Marcela,0.04715356230735779,0.8332170151723141,True,EVA-02,0.8332170151723141,0.12531181898282606,0.12531181898282606,True,False
1065,Marcela,0.2019901020313877,False,3,1173,Medrosa,0.8789481520652771,0.2061607713761347,False,6,11,Bagua,0.465259313583374,0.08801727637657851,False,40,1173,Medrosa,0.8003205060958862,0.20205199864284942,False,13,1173,Medrosa,0.6240809669080407,0.2294353842212629,False,18,1173,Medrosa,0.646448009822698,0.18675404069323373,False,18,1173,Medrosa,0.5587349534034729,0.18553192299831134,False,19,1173,Medrosa,0.04273504391312599,0.2061607713761347,False,MiewID,0.2061607713761347,-0.004108772733285276,-0.004108772733285276,False,False
1066,Marcela,0.14986464546620346,False,2,1173,Medrosa,0.8466812968254089,0.2057498262120894,False,8,213,Alira,0.4781497120857239,0.07846494278282587,False,46,1173,Medrosa,0.7742327451705933,0.14290703484182182,False,16,1173,Medrosa,0.6062386049374318,0.16508692741666325,False,16,1173,Medrosa,0.6367802658463461,0.15658833352162568,False,19,1173,Medrosa,0.5654506683349609,0.14134261162483908,False,20,1173,Medrosa,0.04337393864989281,0.2057498262120894,False,MiewID,0.2057498262120894,-0.06284279137026758,-0.06284279137026758,False,False
1099,Marcela,0.18256731432733622,False,7,515,Jaju,0.8038032054901123,0.3513540769883206,True,1,137,Marcela,0.6496779918670654,0.4203175349541205,True,1,1009,Marcela,0.7065441608428955,0.6753415409033491,True,1,137,Marcela,0.541551542285008,0.6085867222778422,True,1,137,Marcela,0.6220377213201587,0.5412969289027496,True,1,137,Marcela,0.6152664422988892,0.669835247662323,True,1,44,Marcela,0.037598203867673874,0.4203175349541205,True,ConvNeXt-V2,0.4203175349541205,0.2550240059492286,0.2550240059492286,True,False
1100,Marcela,0.1275905094345624,False,9,515,Jaju,0.8372474312782288,0.5628683314558757,True,1,1110,Marcela,0.5970104336738586,0.32993348543655876,True,1,1042,Marcela,0.7143269777297974,0.6204744985926456,True,1,44,Marcela,0.5508166577524843,0.6391121951271607,True,1,44,Marcela,0.6229026360910964,0.6341374551710781,True,1,44,Marcela,0.6042447090148926,0.5884174285577821,True,1,44,Marcela,0.03568045794963837,0.5628683314558757,True,MiewID,0.5628683314558757,0.057606167136769915,0.057606167136769915,True,False
1101,Marcela,0.14948819772383234,False,8,502,Jaju,0.8564728498458862,0.5130749606656685,True,1,44,Marcela,0.5757284164428711,0.27694729606848617,True,1,44,Marcela,0.6621527671813965,0.5608933059055008,True,1,44,Marcela,0.5726212849793445,0.6111563733798828,True,1,44,Marcela,0.6399385466990336,0.5934015724648158,True,1,44,Marcela,0.6127878427505493,0.5831709736852124,True,1,44,Marcela,0.03995175659656525,0.5130749606656685,True,MiewID,0.5130749606656685,0.047818345239832305,0.047818345239832305,True,False
1102,Marcela,0.13128624660756827,False,15,515,Jaju,0.8414982557296753,0.5958466334477093,True,1,44,Marcela,0.625226616859436,0.1310114141948765,False,13,752,Kwang,0.6682801246643066,0.44532015941905334,True,1,44,Marcela,0.5630854822774921,0.5297145639623938,True,1,44,Marcela,0.6385700403697953,0.541863359325575,True,1,44,Marcela,0.6155716776847839,0.4197029331229027,True,1,44,Marcela,0.03546332195401192,0.5958466334477093,True,MiewID,0.5958466334477093,-0.15052647402865593,-0.15052647402865593,False,False
1103,Marcela,0.1126852038209136,False,19,515,Jaju,0.8453742265701294,0.6260867346611597,True,1,44,Marcela,0.680898904800415,0.5083727339464645,True,1,44,Marcela,0.7219108939170837,0.5863898928110964,True,1,44,Marcela,0.6194741961217577,0.6460785996830711,True,1,44,Marcela,0.686825650637082,0.7357301408162462,True,1,44,Marcela,0.6900542974472046,0.6383354632574919,True,1,44,Marcela,0.039081916213035583,0.6260867346611597,True,MiewID,0.6260867346611597,-0.03969684185006328,-0.03969684185006328,False,False
1104,Marcela,0.10698812417480795,False,18,515,Jaju,0.8512651920318604,0.7746649837592584,True,1,44,Marcela,0.6326876878738403,0.3141493795017686,False,2,752,Kwang,0.6974599361419678,0.4667952287222628,True,1,44,Marcela,0.5853537521963189,0.580909496506688,True,1,44,Marcela,0.6557790698961562,0.8451564182922193,True,1,44,Marcela,0.644054651260376,0.6284324931295255,True,1,44,Marcela,0.03851988539099693,0.7746649837592584,True,MiewID,0.7746649837592584,-0.3078697550369956,-0.3078697550369956,False,False
1106,Marcela,0.8002476790911613,True,1,1137,Marcela,0.8462091088294983,0.5753090801243621,True,1,1110,Marcela,0.657052755355835,0.7821835748306917,True,1,1107,Marcela,0.8270058631896973,0.910510106818643,True,1,1137,Marcela,0.7096240009868069,0.8995017798164997,True,1,1139,Marcela,0.7590601773284933,0.8745509275972086,True,1,1139,Marcela,0.7394607067108154,0.8979480693294957,True,1,1137,Marcela,0.04738666117191315,0.8002476790911613,True,EVA-02,0.8002476790911613,0.11026242772748163,0.11026242772748163,True,False
1107,Marcela,0.872950579550053,True,1,1138,Marcela,0.9329677224159241,0.6976930671733741,True,1,1110,Marcela,0.6702598333358765,0.7892257534525705,True,1,1137,Marcela,0.8506736755371094,0.9354702881590968,True,1,1138,Marcela,0.7619242103464083,0.937384691954041,True,1,1138,Marcela,0.7972243937864987,0.9018277225365503,True,1,1138,Marcela,0.7322121858596802,0.9315192874689657,True,1,1138,Marcela,0.0476270467042923,0.872950579550053,True,EVA-02,0.872950579550053,0.06251970860904388,0.06251970860904388,True,False
1110,Marcela,0.8919913014061233,True,1,1107,Marcela,0.8422154188156128,0.866615616687932,True,1,1140,Marcela,0.7326890230178833,0.7988120613941717,True,1,1030,Marcela,0.9297329187393188,0.976634750709223,True,1,1029,Marcela,0.7355932423879092,0.9849554134659185,True,1,1029,Marcela,0.7787730790159174,0.9788309260470532,True,1,1029,Marcela,0.7729849815368652,0.9758061122350693,True,1,1140,Marcela,0.04559815302491188,0.8919913014061233,True,EVA-02,0.8919913014061233,0.08464344930309975,0.08464344930309975,True,False
1137,Marcela,0.8221283255255287,True,1,1140,Marcela,0.9779031276702881,0.7886628889248126,True,1,1140,Marcela,0.9221060276031494,0.7778061181798348,True,1,1140,Marcela,0.9904394149780273,0.9282679684720165,True,1,1140,Marcela,0.9476750971295016,0.9444295412419169,True,1,1140,Marcela,0.9573564638264268,0.9324866169400183,True,1,1140,Marcela,0.9462547302246094,0.9360513918038541,True,1,1140,Marcela,0.0471230149269104,0.8221283255255287,True,EVA-02,0.8221283255255287,0.10613964294648781,0.10613964294648781,True,False
1138,Marcela,0.8357280831376827,True,1,1140,Marcela,0.9822254180908203,0.7447559529335736,True,1,1140,Marcela,0.9345208406448364,0.7766815179334159,True,1,1140,Marcela,0.9926584362983704,0.9142843400097815,True,1,1140,Marcela,0.9565394718864273,0.9214539869317933,True,1,1140,Marcela,0.9646068868945707,0.9109161827975002,True,1,1140,Marcela,0.9544937610626221,0.9240923322284796,True,1,1140,Marcela,0.0471230149269104,0.8357280831376827,True,EVA-02,0.8357280831376827,0.07855625687209888,0.07855625687209888,True,False
1139,Marcela,0.8346154407350812,True,1,1140,Marcela,0.9784613251686096,0.6968067927557293,True,1,1140,Marcela,0.9462628960609436,0.7739692806266305,True,1,1140,Marcela,0.9941779971122742,0.9146771938151249,True,1,1140,Marcela,0.9604210173275118,0.9263740831747922,True,1,1140,Marcela,0.9681467413224971,0.9100919200785677,True,1,1140,Marcela,0.962909996509552,0.9215758855037115,True,1,1140,Marcela,0.047883063554763794,0.8346154407350812,True,EVA-02,0.8346154407350812,0.08006175308004371,0.08006175308004371,True,False
1140,Marcela,0.8465177821476364,True,1,1138,Marcela,0.9822254180908203,0.826835683140637,True,1,1139,Marcela,0.9462628960609436,0.7965230801200486,True,1,1139,Marcela,0.9941779971122742,0.9309180065412169,True,1,1139,Marcela,0.9604210173275118,0.9439521319499324,True,1,1139,Marcela,0.9681467413224971,0.9425709706729175,True,1,1139,Marcela,0.962629497051239,0.9477840111137543,True,1,1139,Marcela,0.04813108220696449,0.8465177821476364,True,EVA-02,0.8465177821476364,0.08440022439358053,0.08440022439358053,True,False
1153,Medrosa,0.7188797270152522,True,1,1173,Medrosa,0.8646266460418701,0.8982170069752695,True,1,1179,Medrosa,0.5609965920448303,0.28724135802123696,False,3,56,Marcela,0.7350399494171143,0.8990205719306184,True,1,1173,Medrosa,0.6127756092919067,0.9398323649589435,True,1,1173,Medrosa,0.6680269354771456,0.8637220008694588,True,1,1173,Medrosa,0.5955261588096619,0.8681970629884317,True,1,1173,Medrosa,0.044510673731565475,0.8982170069752695,True,MiewID,0.8982170069752695,0.0008035649553488344,0.0008035649553488344,True,False
1166,Medrosa,0.9418709387191487,True,1,1172,Medrosa,0.9371892213821411,0.7146498089058816,True,1,1172,Medrosa,0.6002481579780579,0.8805406722813828,True,1,1172,Medrosa,0.8569692373275757,0.977620861795987,True,1,1172,Medrosa,0.7523793571212143,0.9831994515657532,True,1,1172,Medrosa,0.7847642546363592,0.9537587261367819,True,1,1172,Medrosa,0.6981492042541504,0.9761014193459046,True,1,1172,Medrosa,0.04838709533214569,0.9418709387191487,True,EVA-02,0.9418709387191487,0.03574992307683822,0.03574992307683822,True,False
1171,Medrosa,0.9368881835201905,True,1,1166,Medrosa,0.9307669997215271,0.7854433457579704,True,1,1197,Medrosa,0.6356280446052551,0.8477122228206884,True,1,1166,Medrosa,0.8485865592956543,0.9695176508134402,True,1,1166,Medrosa,0.7430053972881809,0.9669546842151008,True,1,1166,Medrosa,0.7766323212943818,0.9359880203766837,True,1,1166,Medrosa,0.7180113792419434,0.9774829675870258,True,1,1166,Medrosa,0.04689754918217659,0.9368881835201905,True,EVA-02,0.9368881835201905,0.03262946729324967,0.03262946729324967,True,False
1172,Medrosa,0.9376033359088461,True,1,1166,Medrosa,0.9371892213821411,0.8034567442956266,True,1,1197,Medrosa,0.6494188904762268,0.8559808930224814,True,1,1166,Medrosa,0.8569692373275757,0.9712270525228419,True,1,1166,Medrosa,0.7523793571212143,0.9710844622291032,True,1,1166,Medrosa,0.7847642546363592,0.9449638763474218,True,1,1166,Medrosa,0.7313877940177917,0.981494521681597,True,1,1166,Medrosa,0.04689754918217659,0.9376033359088461,True,EVA-02,0.9376033359088461,0.03362371661399577,0.03362371661399577,True,False
1173,Medrosa,0.6069173627123112,True,1,1262,Medrosa,0.901709794998169,0.21107238206686288,True,1,1279,Medrosa,0.5957274436950684,0.13108920797721443,False,2,1065,Marcela,0.8003205060958862,0.5292793595064977,False,2,1065,Marcela,0.6240809669080407,0.5430495696830415,True,1,1153,Medrosa,0.6680269354771456,0.3169225310787371,True,1,1153,Medrosa,0.5846813321113586,0.37223233441966913,True,1,1153,Medrosa,0.042275890707969666,0.6069173627123112,True,EVA-02,0.6069173627123112,-0.07763800320581349,-0.07763800320581349,False,False
1178,Medrosa,0.9286573508795731,True,1,1262,Medrosa,0.9171149730682373,0.566356990077678,True,1,1186,Medrosa,0.6673991680145264,0.8288635985898314,True,1,1185,Medrosa,0.7973809242248535,0.9419160127016101,True,1,1185,Medrosa,0.7352778153878018,0.9307396903250326,True,1,1185,Medrosa,0.7803638200573202,0.8801088178863344,True,1,1186,Medrosa,0.7336642742156982,0.9386538461538462,True,1,1185,Medrosa,0.04348434880375862,0.9286573508795731,True,EVA-02,0.9286573508795731,0.013258661822036943,0.013258661822036943,True,False
1179,Medrosa,0.9130865086782962,True,1,1262,Medrosa,0.930804967880249,0.7327567970006001,True,1,1186,Medrosa,0.7457031607627869,0.7387552452512669,True,1,1185,Medrosa,0.7588017582893372,0.9495966970071114,True,1,1185,Medrosa,0.7533738207731312,0.9431314662387937,True,1,1185,Medrosa,0.8036875544724549,0.933413562651923,True,1,1186,Medrosa,0.7558872699737549,0.9537659952779317,True,1,1185,Medrosa,0.043283142149448395,0.9130865086782962,True,EVA-02,0.9130865086782962,0.03651018832881514,0.03651018832881514,True,False
1180,Medrosa,0.9208297946759979,True,1,1262,Medrosa,0.9230062961578369,0.7252266416107509,True,1,1186,Medrosa,0.7660161852836609,0.7613212586778122,True,1,1185,Medrosa,0.7466369271278381,0.9482929690824429,True,1,1185,Medrosa,0.7599484783879458,0.9471318792727943,True,1,1185,Medrosa,0.8117309051140422,0.9109785619163618,True,1,1186,Medrosa,0.763543426990509,0.9606999457839009,True,1,1185,Medrosa,0.043283142149448395,0.9208297946759979,True,EVA-02,0.9208297946759979,0.027463174406444968,0.027463174406444968,True,False
1181,Medrosa,0.909285472487118,True,1,1263,Medrosa,0.9087700247764587,0.5862301874657619,True,1,1186,Medrosa,0.5863437652587891,0.4459347405622131,True,1,1185,Medrosa,0.6298202872276306,0.9067399206003651,True,1,1185,Medrosa,0.6141139336539332,0.8995007402951918,True,1,1185,Medrosa,0.675464130674193,0.7858423666716744,True,1,1186,Medrosa,0.6133842468261719,0.8976683881184253,True,1,1185,Medrosa,0.04118671640753746,0.909285472487118,True,EVA-02,0.909285472487118,-0.0025455518867528726,-0.0025455518867528726,False,False
1182,Medrosa,0.8991580432043544,True,1,1263,Medrosa,0.9005255699157715,0.5413620669891522,True,1,1186,Medrosa,0.5827854871749878,0.4910014384187257,True,1,1185,Medrosa,0.6532647609710693,0.9081973258690226,True,1,1185,Medrosa,0.6164495927823168,0.8949011119774274,True,1,1185,Medrosa,0.6761622220263219,0.7800894341260748,True,1,1186,Medrosa,0.620492696762085,0.9000951304743593,True,1,1185,Medrosa,0.04139375686645508,0.8991580432043544,True,EVA-02,0.8991580432043544,0.009039282664668136,0.009039282664668136,True,False
1183,Medrosa,0.8998348358092881,True,1,1262,Medrosa,0.9340247511863708,0.6759644664794027,True,1,1186,Medrosa,0.6565364003181458,0.5394460545415934,True,1,1185,Medrosa,0.7352657318115234,0.9325655687673216,True,1,1185,Medrosa,0.7077013744173816,0.9325024677323527,True,1,1185,Medrosa,0.760652840388499,0.895316136654691,True,1,1185,Medrosa,0.7027963399887085,0.9355671041611395,True,1,1185,Medrosa,0.04348434880375862,0.8998348358092881,True,EVA-02,0.8998348358092881,0.032730732958033415,0.032730732958033415,True,False
1184,Medrosa,0.9111471371159257,True,1,1263,Medrosa,0.9295806884765625,0.7511964285350294,True,1,1186,Medrosa,0.6421794891357422,0.5043155807050755,True,1,1185,Medrosa,0.7124171853065491,0.9328451459631495,True,1,1185,Medrosa,0.6971105177732799,0.933491763019356,True,1,1185,Medrosa,0.7518223083624445,0.8901457928663811,True,1,1185,Medrosa,0.6843251585960388,0.9260151167240719,True,1,1185,Medrosa,0.043283142149448395,0.9111471371159257,True,EVA-02,0.9111471371159257,0.021698008847223837,0.021698008847223837,True,False
1185,Medrosa,0.9233934808780212,True,1,1178,Medrosa,0.9009859561920166,0.8631472928177681,True,1,1180,Medrosa,0.7539893388748169,0.8938969180903118,True,1,1166,Medrosa,0.8009872436523438,0.9637424351346254,True,1,1180,Medrosa,0.7599484783879458,0.9650069980993229,True,1,1180,Medrosa,0.8117309051140422,0.9730496214170885,True,1,1180,Medrosa,0.7753139734268188,0.9708014413179717,True,1,1178,Medrosa,0.04688263311982155,0.9233934808780212,True,EVA-02,0.9233934808780212,0.04034895425660423,0.04034895425660423,True,False
1186,Medrosa,0.9165784530383365,True,1,1178,Medrosa,0.8855055570602417,0.8739686920912758,True,1,1180,Medrosa,0.7660161852836609,0.8976913648124946,True,1,1166,Medrosa,0.822924017906189,0.9596329711735719,True,1,1180,Medrosa,0.7524170686259688,0.9634116054511476,True,1,1180,Medrosa,0.8071701744596375,0.9693680607994385,True,1,1180,Medrosa,0.7770892977714539,0.9679343443997407,True,1,1178,Medrosa,0.04688263311982155,0.9165784530383365,True,EVA-02,0.9165784530383365,0.04305451813523542,0.04305451813523542,True,False
1193,Medrosa,0.9011942861589319,True,1,1198,Medrosa,0.9102646112442017,0.7921792983301995,True,1,1197,Medrosa,0.5855554342269897,0.8698507830024006,True,1,1166,Medrosa,0.8181799650192261,0.9293310088966081,True,1,1196,Medrosa,0.7042765427021254,0.932363167896075,True,1,1196,Medrosa,0.7451317150000416,0.9176061605476389,True,1,1196,Medrosa,0.6703322529792786,0.9344747900824096,True,1,1198,Medrosa,0.04642338678240776,0.9011942861589319,True,EVA-02,0.9011942861589319,0.0281367227376762,0.0281367227376762,True,False
1194,Medrosa,0.923984421587798,True,1,1198,Medrosa,0.9181767106056213,0.4394143943610051,True,1,1197,Medrosa,0.5587674379348755,0.9057842694939469,True,1,1196,Medrosa,0.8321341872215271,0.9240105904856747,True,1,1198,Medrosa,0.7045839620963357,0.9082080111112371,True,1,1197,Medrosa,0.7409919895646621,0.8559338226913449,True,1,1197,Medrosa,0.6555778384208679,0.9168652772157907,True,1,1196,Medrosa,0.04664953052997589,0.923984421587798,True,EVA-02,0.923984421587798,2.6168897876654995e-05,2.6168897876654995e-05,True,False
1196,Medrosa,0.9093912892662893,True,1,1194,Medrosa,0.9055179953575134,0.482694202739377,True,1,66,Medrosa,0.6705830097198486,0.6843621524277059,True,1,1194,Medrosa,0.8321341872215271,0.9336537515062061,True,1,66,Medrosa,0.7267626033002191,0.9151227315053537,True,1,66,Medrosa,0.7778227721904286,0.7948238852486429,True,1,66,Medrosa,0.7261881828308105,0.9237625073417762,True,1,66,Medrosa,0.04616113007068634,0.9093912892662893,True,EVA-02,0.9093912892662893,0.024262462239916793,0.024262462239916793,True,False
